,AGR,ALE,ATO,AVA,AWK,CNP,CWEN,DTE,DUK,EIX,ES,ETR,EVRG,EXC,HE,IDA,LNT,MDU,MGEE,MSEX,NEE,NEP,NEW,NFG,NI,NJR,NOVA,NWN,OGE,OGS,ORA,OTTR,PCG,PEG,PNM,POR,PPL,SJI,SJW,SO,SR,SWX,UGI,UTL,VST,WEC,WTRG,XEL,YORW
,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-03 00:00:00-05:00,51.305,55.17,97.63,34.84,157.19,21.8,29.65,126.46,95.57,58.41,92.01,108.15,56.99,42.46,34.44,90.94,56.44,24.48,69.22,67.9,76.02,65.72,7.52,41.33,24.04,31.82,28.3,45.73,32.52,73.73,72.42,42.43,9.68,59.34,49.45,40.59,28.83,20.36,63.97,59.87,57.99,69.07,33.79,36.18,18.41,104.34,42.56,72.95,44.8
2020-11-04 00:00:00-05:00,50.29,53.59,95.61,33.77,155.6,21.57,28.49,125.17,93.55,57.47,91.31,105.68,55.77,42.22,33.49,90.22,55.32,23.81,67.36,65.45,73.32,63.98,7.35,40.86,23.65,30.32,28.72,44.2,32.25,72.53,67.54,40.12,10.06,58.41,49.75,40.5,27.94,19.44,61.54,59.77,57.92,67.28,32.95,34.91,18.34,101.81,41.19,72.72,43.52
2020-11-05 00:00:00-05:00,51.17,53.97,95.02,33.78,158.22,22.67,29.92,125.21,94.3,59.37,92.2,106.81,55.19,43.07,33.05,91.02,54.88,23.32,67.08,67.53,74.75,64.79,7.58,40.34,23.65,31.44,31.9,44.99,31.94,71.74,72.75,40.26,9.82,58.78,49.32,41.19,28.05,20.62,63.03,60.17,58.59,68.01,33.27,34.74,18.49,101.63,42.22,73.72,44.01
2020-11-06 00:00:00-05:00,50.49,53.88,93.64,33.98,161.16,22.855,29.52,123.83,93.45,58.32,92.81,104.91,55.04,42.83,33.17,90.25,54.56,23.27,66.72,66.6,75.73,65.99,7.55,38.18,23.22,30.59,33.21,43.75,31.68,71.04,75.46,39.8,10.15,58.42,49.25,41.22,27.59,20.17,61.695,60.01,57.21,67.35,32.31,32.93,18.26,102.38,43.05,73.3,44.19
2020-11-09 00:00:00-05:00,51.14,57.88,97.78,35.89,162.32,23.73,29.31,128.86,95.36,60.76,93.59,109.19,57.98,43.33,35.63,93.17,56.62,25.12,70.22,68.52,75.49,65.89,7.48,38.97,24.105,33.36,32.44,46.99,32.66,73.54,79.56,41.71,10.41,60.39,48.8,42.65,28.74,21.54,65.71,62.34,61.74,71.07,34.36,33.17,18.91,103.78,44.95,73.43,44.04
2020-11-10 00:00:00-05:00,51.85,58.09,102.45,37.5,163.52,24.1,30.36,132.0,97.14,62.72,93.66,109.22,58.57,42.99,37.58,93.02,56.96,25.87,72.76,73.28,75.99,65.47,7.38,41.07,25.07,36.28,31.5,51.45,34.23,77.57,77.46,43.33,10.41,60.72,49.19,44.1,29.75,23.49,67.05,64.18,64.87,74.82,37.13,34.34,20.175,104.84,46.29,73.72,48.46
2020-11-11 00:00:00-05:00,51.41,58.3,100.74,37.73,164.41,24.07,30.64,130.09,97.31,62.94,94.42,109.83,57.29,43.83,37.05,94.81,57.42,25.0,72.18,73.26,77.54,66.07,7.62,41.77,24.64,36.01,33.27,50.31,33.96,77.52,80.11,43.1,10.7,60.88,49.09,44.57,29.41,23.25,67.86,63.93,63.52,72.75,36.61,37.12,19.65,104.47,46.38,74.69,48.09
2020-11-12 00:00:00-05:00,50.51,55.36,98.72,36.8,161.42,23.45,29.86,128.5,94.25,62.78,92.3,107.74,55.72,42.7,36.63,91.29,56.15,24.42,70.09,70.56,76.67,65.02,7.6,40.6,23.875,35.02,32.38,47.81,32.74,74.77,79.02,40.17,11.09,59.18,48.98,42.64,28.9,22.78,65.57,63.53,60.73,69.59,35.48,36.04,19.02,102.49,44.79,73.75,46.52
2020-11-13 00:00:00-05:00,50.44,55.97,102.18,37.73,160.65,24.0,29.86,130.43,94.87,64.2,93.0,109.18,56.83,42.88,37.275,93.0,56.24,24.805,71.92,71.15,76.98,65.26,7.69,41.83,24.35,36.585,32.39,49.25,34.015,76.6,79.58,41.07,11.25,59.17,48.99,43.6,29.7671,23.415,65.89,63.69,63.165,70.6,36.5,35.83,19.595,101.91,44.54,74.07,46.3
2020-11-16 00:00:00-05:00,50.06,58.78,101.31,39.15,162.34,25.1,29.68,135.19,94.8288,65.17,93.5,112.78,57.61,42.7242,37.98,94.34,56.45,25.47,74.14,72.15,77.76,64.89,7.61,42.22,24.62,37.18,34.1,49.7,34.7,77.13,81.73,41.88,11.54,59.52,49.01,43.91,30.22,23.26,67.88,63.93,63.14,70.48,36.545,37.71,19.8,104.03,45.36,74.7004,46.94
2020-11-17 00:00:00-05:00,48.59,57.76,100.03,38.59,159.29,25.18,29.33,132.91,92.9,65.6,91.72,111.95,56.58,43.08,37.86,93.33,54.72,25.52,73.55,71.7,76.62,64.79,7.25,42.62,24.74,37.06,35.14,49.51,34.21,78.12,82.26,41.51,11.72,59.06,48.91,43.5,29.53,23.29,67.07,62.35,64.57,69.85,36.26,37.56,19.33,100.18,44.89,72.62,47.15
2020-11-18 00:00:00-05:00,47.56,56.4,96.22,37.69,156.19,23.75,29.04,130.24,91.53,64.58,89.73,110.15,55.01,42.7,37.35,90.41,53.06,24.89,70.26,69.59,75.78,64.27,6.97,41.9,23.96,35.64,32.91,48.37,33.28,75.8,74.99,41.29,12.64,57.8,49.03,42.41,29.24,22.51,64.8,61.77,63.36,67.61,35.47,37.7,18.62,96.75,43.18,70.5,45.51
2020-11-19 00:00:00-05:00,46.74,56.22,95.07,37.5,156.56,23.43,29.09,129.66,91.7,63.63,88.19,108.97,53.69,42.35,36.82,90.0,52.47,24.69,69.64,69.36,75.1,64.09,7.45,41.45,23.6,35.8,31.98,47.85,33.48,76.27,72.92,40.36,12.29,57.62,49.18,41.92,29.23,22.66,64.97,61.07,63.37,67.41,36.06,37.47,18.52,95.52,43.05,69.36,45.3
2020-11-20 00:00:00-05:00,46.4,56.18,95.65,37.51,157.78,23.46,29.24,129.86,92.58,63.3,88.63,108.99,54.51,41.87,36.43,90.3,52.88,24.69,69.88,69.76,75.55,63.85,7.22,41.13,23.9,35.76,34.78,48.11,33.72,76.73,72.63,40.11,12.66,58.19,49.13,42.21,29.14,22.69,65.39,60.88,63.54,67.25,35.88,38.06,18.21,96.11,43.71,69.33,45.83
2020-11-23 00:00:00-05:00,46.08,57.5,96.85,38.38,155.22,23.98,29.26,130.41,93.34,64.17,87.79,109.71,54.972,41.575,36.55,91.25,52.75,24.98,70.91,70.93,74.56,62.99,7.55,42.07,24.31,36.3,38.21,49.11,34.07,78.12,70.99,40.89,12.7,58.4,49.15,42.45,29.99,23.34,65.15,60.45,64.32,67.39,36.54,39.22,18.57,95.8,44.4,68.36,45.91
2020-11-24 00:00:00-05:00,46.89,60.28,100.26,39.4,153.2,24.36,29.68,131.65,96.29,65.42,87.44,110.61,55.81,42.75,38.01,93.33,53.36,25.97,72.94,71.37,74.99,63.31,7.92,43.17,24.94,38.12,39.78,50.78,34.76,81.86,73.94,41.88,12.82,59.68,49.1,43.49,30.69,24.97,67.2,61.18,67.32,69.03,38.05,40.75,19.36,96.27,45.64,68.12,47.12
2020-11-25 00:00:00-05:00,46.91,58.65,99.41,39.15,153.12,24.51,29.33,132.28,96.15,63.69,88.45,112.25,56.18,42.22,37.45,93.31,53.51,25.895,72.145,70.76,75.97,64.25,7.54,42.6,24.9,37.46,42.55,50.76,34.64,82.13,75.6,41.75,12.63,59.96,49.11,42.76,29.395,24.66,67.4,60.9,66.4,68.05,37.63,40.82,19.47,95.98,46.27,68.1,46.665
2020-11-27 00:00:00-05:00,46.61,57.78,96.88,38.39,153.67,24.08,29.45,128.6,94.67,62.8,87.87,111.51,55.69,41.74,36.555,91.97,52.75,25.48,70.82,69.44,75.09,64.46,7.91,42.07,24.51,36.52,44.91,49.63,33.69,79.79,78.9,40.76,12.74,59.33,49.08,42.58,29.12,23.8,66.9,60.65,65.7,66.58,37.16,40.58,19.6,95.74,45.76,67.65,46.07
2020-11-30 00:00:00-05:00,46.52,56.3,95.8,37.54,153.53,23.19,29.27,125.9,92.59,61.36,87.46,108.83,55.39,41.06,35.85,90.58,52.6,24.94,68.69,68.84,73.59,63.45,7.8,41.17,24.21,33.03,40.5,47.91,32.42,79.19,78.8,39.86,12.72,58.32,49.1,41.38,28.42,23.02,65.67,59.88,63.97,64.25,35.48,40.88,18.67,94.95,45.29,67.37,45.41
2020-12-01 00:00:00-05:00,47.27,57.24,96.62,37.62,154.29,22.84,29.58,126.23,93.26,62.1,88.19,108.81,55.56,41.25,36.08,91.95,53.36,25.21,70.25,69.59,74.15,64.0,7.55,40.76,24.5,33.25,40.1,48.3,32.7,78.99,75.75,40.66,12.68,57.5,49.02,41.97,28.36,22.93,65.74,60.57,63.77,65.33,36.13,41.82,18.77,95.61,46.74,68.37,46.04
2020-12-02 00:00:00-05:00,46.87,57.85,96.18,37.41,154.83,22.93,29.53,128.76,93.89,62.18,88.15,108.6,56.08,41.56,36.29,92.1,53.82,24.96,70.44,70.38,74.32,62.82,7.31,40.83,24.61,33.55,38.69,48.59,33.02,79.12,77.17,40.83,12.52,57.72,49.18,41.705,28.52,23.01,65.82,61.88,64.07,66.11,36.13,42.0,18.87,95.77,47.37,68.69,46.43
2020-12-03 00:00:00-05:00,46.77,57.45,96.51,37.43,152.53,22.79,29.38,126.83,92.4,61.57,86.82,106.65,55.48,41.05,35.73,91.5,53.36,24.95,70.0,69.34,73.33,63.0,7.32,41.06,24.365,33.03,38.82,47.8,32.62,78.11,76.22,40.38,12.595,57.64,49.17,41.55,28.45,22.81,65.95,61.88,64.29,64.58,35.65,42.64,18.76,94.39,48.01,67.31,45.94
2020-12-04 00:00:00-05:00,46.63,58.59,97.27,37.37,148.9,22.85,29.96,126.02,91.16,61.8,85.54,106.77,54.92,40.93,35.93,91.55,52.88,25.22,70.67,70.86,72.52,62.72,7.1,41.69,24.0,33.73,39.27,48.65,32.89,79.72,76.36,41.24,12.52,57.62,49.22,41.685,28.61,23.05,66.72,61.54,65.03,65.14,36.04,43.35,19.14,93.29,47.56,65.74,46.72
2020-12-07 00:00:00-05:00,46.36,58.79,97.23,37.8,150.32,23.13,30.84,124.83,91.87,61.9,86.74,106.57,55.12,41.2,36.36,92.46,53.34,24.87,71.08,70.17,73.4,62.04,7.25,41.47,23.92,33.33,38.72,47.86,32.91,79.39,76.23,41.8,12.53,57.54,49.16,41.96,28.86,22.76,66.98,61.78,64.52,65.2,35.47,42.89,18.99,93.65,47.27,66.61,46.78
2020-12-08 00:00:00-05:00,46.18,58.92,97.54,37.78,149.36,22.5,31.12,124.62,91.51,61.89,86.37,105.31,55.46,41.33,36.57,91.59,52.76,24.73,70.62,70.67,73.67,64.5,7.03,42.05,23.21,33.53,39.5,47.68,32.55,78.89,79.07,41.94,12.32,57.22,49.09,41.26,29.05,22.72,67.07,61.0,64.29,64.66,35.51,43.28,18.95,93.43,47.04,66.04,47.26
2020-12-09 00:00:00-05:00,45.96,59.43,97.73,38.58,148.47,22.22,30.4,124.97,91.39,62.85,86.02,104.45,55.5,41.1,37.17,92.71,52.29,24.54,70.53,72.06,73.67,62.23,7.01,42.5,23.19,33.25,38.47,47.88,32.82,79.44,75.37,42.84,12.39,56.875,49.12,41.89,28.87,22.47,68.72,60.76,65.39,64.2,35.26,43.7,19.02,92.74,47.7,65.57,48.83
2020-12-10 00:00:00-05:00,45.22,58.93,98.17,38.88,148.06,21.8,30.39,124.21,91.79,62.9,85.72,103.27,55.1,41.21,37.44,92.82,51.86,24.73,69.9,73.42,73.28,63.38,6.56,43.2,22.57,33.08,39.44,47.62,32.32,79.78,75.97,42.44,12.01,56.62,49.08,41.41,28.12,22.38,68.49,60.5,64.94,62.89,35.44,43.7,18.83,91.97,48.02,65.175,49.08
2020-12-11 00:00:00-05:00,44.89,59.15,99.07,38.97,148.25,21.75,30.87,124.98,91.55,62.78,85.79,102.77,55.11,41.19,37.47,93.9,51.71,24.78,70.86,74.55,73.81,63.35,6.51,43.12,22.9,33.55,39.32,48.73,32.17,79.96,76.47,43.37,11.93,56.48,49.09,41.54,28.08,22.96,69.36,60.42,65.29,63.03,35.38,43.55,18.285,92.22,47.59,65.0,49.35
2020-12-14 00:00:00-05:00,44.49,58.84,99.51,39.13,148.54,21.64,30.5,123.51,91.1,62.26,85.43,101.4,54.41,41.06,36.47,93.48,51.33,25.46,71.16,73.29,73.51,62.9,6.09,42.61,22.65,34.44,38.6,50.19,32.08,79.89,76.1,43.04,11.85,56.43,49.07,41.85,27.6,23.37,68.22,59.64,65.6,63.97,34.96,42.56,18.14,91.56,47.09,65.04,47.9
2020-12-15 00:00:00-05:00,45.33,60.92,101.69,39.77,152.99,22.25,31.21,124.85,92.12,63.73,86.63,102.59,54.64,42.75,37.33,96.39,52.39,26.03,73.06,74.55,74.96,64.65,6.74,43.63,23.21,35.24,42.96,51.74,32.33,81.98,80.95,43.92,12.2,57.82,49.15,42.79,27.94,23.7,70.21,60.88,67.46,64.99,36.36,43.87,18.46,92.91,48.55,66.01,47.945
2020-12-16 00:00:00-05:00,45.25,60.49,99.35,39.62,150.38,21.87,31.16,123.55,90.61,62.66,85.46,100.53,53.67,42.46,36.88,95.58,51.64,25.94,71.85,73.29,74.4,63.92,6.77,43.32,22.8,34.92,40.93,50.47,31.96,80.08,80.73,43.67,12.05,57.15,49.13,42.14,27.31,23.27,69.29,60.43,65.87,63.59,35.72,43.05,18.08,92.28,47.35,65.61,47.81
2020-12-17 00:00:00-05:00,46.04,61.42,99.07,39.56,151.88,21.88,31.66,123.55,91.53,62.88,85.77,100.56,54.04,42.65,36.41,96.88,51.72,26.23,72.58,73.23,75.05,63.99,6.77,43.13,22.81,35.86,41.8,51.68,31.52,81.4,82.31,44.19,12.24,57.19,49.12,42.44,27.35,22.97,70.39,61.06,66.0,63.23,35.99,42.98,17.93,92.21,46.85,67.01,47.63
2020-12-18 00:00:00-05:00,45.02,60.29,95.14,38.8,150.17,21.87,32.18,121.59,90.32,62.53,84.69,100.02,53.35,42.57,35.52,94.93,51.04,25.81,70.87,71.58,74.51,64.07,6.75,42.85,22.4,34.64,42.33,49.18,31.09,78.26,86.53,42.83,12.275,56.83,49.08,41.71,26.95,22.27,67.93,60.14,64.26,61.14,35.54,42.94,17.65,91.32,45.89,66.1,47.22
2020-12-21 00:00:00-05:00,44.79,57.79,92.04,38.31,149.11,21.05,31.79,118.33,89.09,61.89,83.7,97.01,52.8,41.51,34.99,94.08,50.34,25.03,69.14,69.67,74.39,65.3,6.69,41.54,21.53,33.54,46.07,44.82,30.48,75.67,82.39,41.47,12.27,56.47,49.04,40.93,26.72,21.01,66.41,60.0,61.23,59.44,34.28,41.75,17.57,90.05,45.27,65.39,46.01
2020-12-22 00:00:00-05:00,44.44,59.38,92.35,39.35,147.98,20.82,32.51,118.91,89.54,61.32,83.58,96.03,52.62,41.77,34.85,94.46,50.17,25.49,68.91,70.53,74.7,67.72,7.03,41.98,21.71,34.37,46.95,46.19,30.69,75.91,85.02,41.99,12.44,56.4,48.88,41.39,26.34,21.29,66.51,59.72,63.1,59.39,34.49,41.43,18.13,89.48,45.23,64.84,46.14
2020-12-23 00:00:00-05:00,44.72,59.77,92.03,39.68,147.44,21.51,32.92,118.6,89.04,61.3,82.93,95.48,52.81,41.7,34.49,94.02,49.55,25.68,68.69,70.79,74.33,66.5,7.07,42.09,21.91,34.83,46.99,45.47,30.94,76.0,85.63,42.04,12.5,56.54,48.66,41.66,26.78,21.52,66.54,59.38,63.2,59.23,34.86,42.29,18.47,88.69,45.37,64.29,47.04
2020-12-24 00:00:00-05:00,44.9,60.57,92.68,39.95,149.12,21.57,32.71,119.78,89.61,62.19,84.13,95.34,53.42,41.83,34.58,95.09,50.03,25.75,69.48,70.8,74.96,66.13,6.8202,42.08,22.08,35.17,45.83,45.64,31.11,76.58,85.97,42.16,12.39,57.17,48.68,41.4,26.87,21.56,67.14,59.8,63.565,60.15,35.0,42.38,18.71,89.41,45.45,64.68,47.19
2020-12-28 00:00:00-05:00,45.44,61.58,93.39,40.42,149.64,21.41,32.39,119.24,90.25,62.48,85.04,95.66,53.83,42.21,34.84,95.66,50.31,26.14,70.17,72.16,75.5,64.95,6.86,41.71,22.3,35.6,43.92,46.25,31.38,76.66,87.48,42.71,12.32,57.32,48.59,42.08,27.25,21.8,69.0,59.97,64.09,59.98,34.94,43.6,19.12,90.48,46.08,65.33,47.2
2020-12-29 00:00:00-05:00,45.07,61.36,93.16,39.74,150.75,21.3,31.77,119.26,89.86,62.22,85.2,96.77,53.94,41.85,34.8,95.23,50.49,25.57,69.23,71.81,75.36,67.05,6.8,41.41,22.34,35.06,41.84,45.555,31.03,75.81,90.84,42.28,11.97,57.09,48.51,41.69,27.3,21.5,68.53,60.09,62.98,60.55,34.41,42.88,18.91,90.3,46.09,65.45,46.68
2020-12-30 00:00:00-05:00,45.49,61.41,93.52,39.65,150.75,21.42,32.12,119.72,90.61,61.65,85.34,98.65,54.07,41.93,34.91,95.27,50.76,25.9,69.45,71.92,75.91,66.3,6.8,40.95,22.55,34.92,44.25,45.63,31.54,75.89,89.19,42.36,12.33,57.37,48.6,42.06,27.59,21.58,68.77,60.64,63.33,59.85,34.44,43.3,19.49,90.55,46.55,65.68,46.38
2020-12-31 00:00:00-05:00,45.45,61.95,95.43,40.21,153.39,21.64,31.95,121.34,91.577,62.79,86.5,99.84,55.48,42.21,35.39,96.02,51.49,26.34,70.18,72.78,77.07,67.04,5.81,41.11,22.93,35.54,45.14,45.99,31.87,76.83,90.26,42.61,12.45,58.29,48.55,42.77,28.19,21.55,69.49,61.41,64.04,60.8,34.96,44.25,19.665,91.94,47.32,66.69,46.52
2021-01-04 00:00:00-05:00,44.91,61.55,94.04,39.465,150.25,21.34,33.42,119.39,89.75,60.54,84.53,98.02,53.76,41.17,34.68,91.84,50.49,25.69,68.11,71.11,74.25,67.03,6.16,41.26,22.59,34.49,45.03,45.66,31.94,75.56,91.66,41.77,12.21,55.76,48.44,41.28,27.59,21.19,68.31,59.38,63.44,59.43,34.8,43.4,19.19,90.44,46.197,65.65,45.94
2021-01-05 00:00:00-05:00,44.52,60.95,92.65,38.83,151.08,21.56,33.58,119.57,89.71,60.87,85.21,96.7,53.64,41.11,34.58,89.47,50.25,25.85,67.51,70.82,74.74,70.14,6.18,42.2,22.51,33.67,46.16,43.95,31.96,74.88,94.99,41.56,12.375,55.75,48.2,41.28,27.61,21.09,68.745,59.75,62.36,58.96,34.91,43.33,19.82,90.08,46.83,65.01,45.85
2021-01-06 00:00:00-05:00,46.25,64.22,93.71,41.2,152.41,21.95,35.79,121.73,90.89,62.62,89.13,98.31,54.72,42.45,36.12,90.8,51.01,27.15,70.69,74.02,78.43,78.8,6.1,44.08,23.02,35.65,50.31,45.27,32.93,77.5,104.78,43.58,12.37,56.92,48.54,42.29,28.11,22.06,70.49,61.23,63.74,60.97,36.28,44.21,20.3,91.23,48.07,66.46,48.49
2021-01-07 00:00:00-05:00,45.66,64.28,89.75,40.82,152.14,20.88,36.51,118.73,89.88,62.05,88.52,94.83,53.22,42.02,34.99,87.27,49.1,26.71,68.19,72.01,79.33,80.05,6.11,44.08,22.13,35.34,52.62,43.84,32.2,74.41,112.21,42.92,12.31,56.1,48.65,41.78,27.74,21.63,69.36,61.15,62.24,59.22,35.07,43.06,20.17,88.27,47.47,65.15,47.51
2021-01-08 00:00:00-05:00,46.98,64.37,89.25,40.12,157.03,20.72,35.78,118.26,90.06,62.31,90.24,95.49,52.99,42.22,34.17,89.19,49.33,26.73,68.53,72.05,81.11,79.76,6.38,43.44,21.82,35.44,52.39,43.93,32.1,72.61,115.41,42.69,12.25,57.32,48.44,41.81,27.81,21.61,69.61,61.57,62.14,58.54,35.26,43.03,20.99,87.93,48.68,65.75,47.95
2021-01-11 00:00:00-05:00,46.4,64.69,87.67,39.98,156.64,20.8,34.8,117.98,89.26,61.67,89.21,94.39,52.44,41.87,34.04,90.41,48.55,26.99,67.66,70.39,79.69,78.53,6.38,43.65,21.88,35.78,51.81,43.87,31.63,71.9,112.62,42.13,12.21,56.97,48.52,41.87,27.76,21.85,69.28,61.22,60.93,58.12,35.56,42.45,21.17,86.97,48.19,64.4,46.34
2021-01-12 00:00:00-05:00,45.48,66.26,87.63,39.97,156.23,20.7,34.72,119.3,88.89,62.5,89.615,92.7,52.89,42.07,33.86,90.73,48.03,27.68,67.16,70.14,79.75,81.94,6.05,44.24,21.88,36.85,50.26,43.67,31.17,71.56,109.78,42.34,12.17,57.34,48.6,42.13,27.94,21.94,69.23,58.82,60.98,59.8,36.5,42.76,21.57,85.24,46.62,63.4,46.6
2021-01-13 00:00:00-05:00,45.82,66.85,88.45,39.94,159.66,20.82,34.79,121.84,91.56,63.2,90.15,93.65,54.27,42.81,33.98,91.45,48.74,27.56,67.38,70.16,81.84,81.58,6.04,43.94,22.01,37.3882,50.78,44.49,31.16,71.49,110.44,42.67,12.1,58.68,48.6,41.95,28.09,22.03,68.53,59.72,61.54,59.6,36.71,43.27,21.8,87.87,46.91,65.02,46.71
2021-01-14 00:00:00-05:00,44.94,69.01,87.66,40.17,157.98,20.85,34.33,121.7,91.67,61.62,89.57,94.0,53.31,42.59,33.45,89.55,48.1,27.83,66.64,69.94,82.53,81.58,6.0,43.98,21.86,37.73,49.585,44.4,30.71,71.46,112.62,42.26,11.83,57.78,48.52,42.44,28.21,22.52,67.64,59.04,61.2,59.89,37.06,43.55,21.32,86.84,45.56,63.56,46.45
2021-01-15 00:00:00-05:00,45.69,69.72,90.04,40.32,159.72,21.47,33.78,123.52,92.11,61.87,88.58,95.25,54.31,43.38,34.13,90.37,49.47,27.83,67.27,71.5,82.03,82.32,5.73,44.29,22.92,37.74,47.49,44.71,31.3,71.98,108.03,42.03,12.24,59.38,48.695,43.32,28.57,22.71,66.26,59.67,61.65,60.11,37.63,43.81,21.5,88.7,46.16,64.96,46.36
2021-01-19 00:00:00-05:00,45.42,68.84,90.11,38.79,159.27,21.69,33.79,120.81,90.39,60.9,87.17,95.12,53.37,42.82,34.21,89.54,49.635,27.66,66.21,72.94,82.81,82.94,5.97,42.84,22.46,36.52,49.32,43.49,31.09,71.35,107.27,41.21,12.035,58.17,48.6,42.43,28.14,21.96,66.63,61.05,61.16,58.89,37.3,42.56,21.71,87.86,46.81,64.705,45.93
2021-01-20 00:00:00-05:00,46.14,69.0,90.08,38.52,163.29,21.47,34.5,122.25,90.79,60.25,87.61,94.71,53.89,43.05,34.59,89.46,49.92,28.12,66.16,72.78,84.05,84.84,6.37,42.67,22.37,35.73,50.05,42.44,31.38,70.99,104.35,41.31,12.22,59.25,48.59,41.98,27.96,21.2,67.24,60.64,60.75,58.26,37.19,42.19,21.43,88.34,46.79,65.4,45.65
2021-01-21 00:00:00-05:00,45.84,65.5,89.45,38.5,160.91,21.69,35.25,122.53,90.17,59.33,87.13,93.67,53.57,43.03,33.8,88.64,49.73,27.57,65.88,72.91,83.72,84.32,6.5215,41.51,21.92,34.97,54.12,42.96,31.3,70.62,106.38,41.28,11.99,58.35,48.6,41.86,27.77,21.1,66.8,59.88,61.08,57.55,36.9,41.01,21.19,87.84,46.0,65.11,44.93
2021-01-22 00:00:00-05:00,46.39,65.72,89.1,38.65,160.9,21.44,35.11,121.91,90.29,59.31,87.41,93.95,53.78,42.535,34.51,88.4,49.41,27.73,65.95,73.68,84.19,84.99,6.91,41.69,21.92,35.44,53.91,43.23,31.35,70.77,106.55,41.6,11.72,58.35,48.62,41.79,27.81,21.64,67.53,60.14,61.75,58.65,37.17,40.43,21.32,87.38,45.45,64.75,45.69
2021-01-25 00:00:00-05:00,46.98,63.4,90.44,39.24,161.21,21.67,35.04,123.46,92.91,59.41,90.27,94.76,54.28,43.36,34.33,90.4,50.46,27.71,66.9,73.33,87.02,84.02,6.66,42.06,22.11,35.81,49.82,44.45,31.82,72.47,108.03,41.91,11.36,58.51,48.69,42.27,28.11,22.65,67.96,61.02,61.55,60.55,37.19,39.95,20.85,89.44,45.49,66.5,45.8
